logistics_id,transport_date,transport_type,destination_type,related_id,distance_km,fuel_consumption,transport_cost,driver_name,vehicle_number,start_time,estimated_arrival,actual_arrival,status
1120,2024-08-03,Легковий автомобіль,Клієнт,664,481,21.5,2368.91,Мартин Жарко,AA2499AA,2024-08-03 11:00:00,2024-08-03 19:01:00,2024-08-03 19:34:58.647535,Доставлено
1121,2024-05-15,Мікроавтобус,Постачальник,70,782,5.58,4585.88,пані Оксана Цюцюра,AA7240AA,2024-05-15 13:00:00,2024-05-16 02:02:00,2024-05-16 04:24:45.583221,Затримка
1122,2024-10-04,Легковий автомобіль,Виробництво,1029,931,22.9,2965.45,Веніямин Бандурка,AA5885AA,2024-10-04 11:00:00,2024-10-05 02:31:00,2024-10-05 02:31:42.086718,Заплановано
1123,2024-07-13,Мікроавтобус,Клієнт,210,378,18.86,2232.58,Адам Жаліло,AA4353AA,2024-07-13 18:00:00,2024-07-14 00:18:00,2024-07-14 01:38:14.271246,Доставлено
1124,2023-05-11,Легковий автомобіль,Склад,766,807,20.34,1753.08,Галина Черненко,AA5806AA,2023-05-11 03:00:00,2023-05-11 16:27:00,2023-05-11 17:41:41.544338,В дорозі
1125,2024-04-09,Вантажівка,Виробництво,1346,68,28.64,3184.76,Василь Бабій,AA8634AA,2024-04-09 02:00:00,2024-04-09 03:08:00,2024-04-09 04:40:29.868998,Доставлено
1126,2023-05-15,Фура,Виробництво,1161,849,22.28,3170.91,Василина Охримович,AA3809AA,2023-05-15 13:00:00,2023-05-16 03:09:00,2023-05-16 05:15:31.872824,Затримка
1127,2024-07-24,Вантажівка,Виробництво,1281,626,7.15,2160.74,Зорян Олійник,AA8117AA,2024-07-24 23:00:00,2024-07-25 09:26:00,2024-07-25 10:09:30.089524,В дорозі
1128,2023-07-12,Вантажівка,Виробництво,580,76,27.5,2120.46,Ада Удовенко,AA5667AA,2023-07-12 15:00:00,2023-07-12 16:16:00,2023-07-12 19:19:54.549686,Затримка
1129,2024-01-28,Вантажівка,Виробництво,1030,996,19.34,1674.67,Єрошенко Кирило Ігнатович,AA8522AA,2024-01-28 23:00:00,2024-01-29 15:36:00,2024-01-29 15:56:19.220586,В дорозі
1130,2024-06-12,Легковий автомобіль,Виробництво,1161,743,19.41,3940.67,Павло Ковпак,AA1857AA,2024-06-12 13:00:00,2024-06-13 01:23:00,2024-06-13 02:41:36.629704,В дорозі
1131,2023-07-13,Фура,Клієнт,730,635,29.28,3954.2,Святослава Щириця,AA9549AA,2023-07-13 05:00:00,2023-07-13 15:35:00,2023-07-13 19:35:28.839883,Затримка
1132,2023-03-11,Легковий автомобіль,Виробництво,532,825,15.97,2462.51,Онисим Нестеренко,AA6375AA,2023-03-11 13:00:00,2023-03-12 02:45:00,2023-03-12 04:44:27.520395,В дорозі
1133,2024-12-10,Вантажівка,Виробництво,349,911,13.77,3300.28,Колісниченко Омелян Ігнатович,AA4278AA,2024-12-10 19:00:00,2024-12-11 10:11:00,2024-12-11 12:17:22.070630,Затримка
1134,2023-05-07,Мікроавтобус,Склад,716,101,10.2,3932.16,Валентина Уманець,AA5631AA,2023-05-07 06:00:00,2023-05-07 07:41:00,2023-05-07 09:41:16.901755,Затримка
1135,2024-03-05,Фура,Виробництво,1445,279,17.9,4282.96,Смик Азар Тарасович,AA4750AA,2024-03-05 20:00:00,2024-03-06 00:39:00,2024-03-06 03:08:00.091702,Затримка
1136,2023-09-02,Легковий автомобіль,Постачальник,500,909,25.08,2079.86,Амалія Онуфрієнко,AA4710AA,2023-09-02 17:00:00,2023-09-03 08:09:00,2023-09-03 09:32:33.260043,Заплановано
1137,2023-01-25,Фура,Виробництво,1464,456,13.19,4310.14,пані Юстина Дерегус,AA2827AA,2023-01-25 22:00:00,2023-01-26 05:36:00,2023-01-26 06:48:09.668005,В дорозі
1138,2024-06-05,Легковий автомобіль,Постачальник,1461,509,8.48,1511.17,Вікторія Тарасенко,AA6984AA,2024-06-05 22:00:00,2024-06-06 06:29:00,2024-06-06 07:43:02.124217,Доставлено
1139,2024-04-01,Фура,Виробництво,968,49,10.94,653.75,Мартин Шахрай,AA5033AA,2024-04-01 21:00:00,2024-04-01 21:49:00,2024-04-01 21:52:04.929981,Доставлено
1140,2024-02-10,Вантажівка,Клієнт,722,44,18.34,1246.2,добродій Віктор Лисенко,AA1044AA,2024-02-10 14:00:00,2024-02-10 14:44:00,2024-02-10 14:37:30.978007,Доставлено
1141,2023-04-23,Мікроавтобус,Склад,1285,996,12.54,2759.7,Святослава Цушко,AA8098AA,2023-04-23 12:00:00,2023-04-24 04:36:00,2023-04-24 04:39:51.457377,В дорозі
1142,2024-09-12,Мікроавтобус,Клієнт,114,791,13.48,1664.45,Ірина Байдак,AA4480AA,2024-09-12 12:00:00,2024-09-13 01:11:00,2024-09-13 01:25:31.661611,Заплановано
1143,2023-02-25,Мікроавтобус,Виробництво,877,603,29.3,4744.47,Їжак Алевтин Святославович,AA3252AA,2023-02-25 20:00:00,2023-02-26 06:03:00,2023-02-26 06:59:58.553554,Заплановано
1144,2023-11-03,Мікроавтобус,Постачальник,573,174,16.5,2236.62,Софія Лесик,AA1854AA,2023-11-03 13:00:00,2023-11-03 15:54:00,2023-11-03 15:25:33.203484,Доставлено
1145,2023-05-10,Мікроавтобус,Постачальник,680,564,24.74,3180.01,Орися Демʼянюк,AA9699AA,2023-05-10 20:00:00,2023-05-11 05:24:00,2023-05-11 06:24:30.227675,В дорозі
1146,2023-02-16,Вантажівка,Клієнт,997,747,27.98,806.34,Лукʼян Яценюк,AA8672AA,2023-02-16 15:00:00,2023-02-17 03:27:00,2023-02-17 07:08:41.315300,Затримка
1147,2024-03-12,Легковий автомобіль,Виробництво,594,33,29.15,1742.73,Яремків Богуслав Олексович,AA6807AA,2024-03-12 03:00:00,2024-03-12 03:33:00,2024-03-12 03:53:51.409409,Доставлено
1148,2024-07-22,Фура,Склад,878,884,25.02,2187.38,Роман Андрійович,AA7141AA,2024-07-22 23:00:00,2024-07-23 13:44:00,2024-07-23 14:49:36.046070,Заплановано
1149,2023-06-25,Фура,Клієнт,712,593,19.73,2203.75,Аврелій Лукаш,AA8150AA,2023-06-25 04:00:00,2023-06-25 13:53:00,2023-06-25 18:15:31.362283,Затримка
1150,2024-06-11,Фура,Виробництво,915,382,17.4,3033.67,Олександр Саченко,AA5990AA,2024-06-11 15:00:00,2024-06-11 21:22:00,2024-06-12 00:36:57.281383,Затримка
1151,2023-07-15,Фура,Постачальник,896,104,15.4,548.01,Аніта Жайворон,AA9300AA,2023-07-15 11:00:00,2023-07-15 12:44:00,2023-07-15 13:24:12.491225,В дорозі
1152,2024-07-18,Легковий автомобіль,Клієнт,504,958,29.62,3494.9,Софія Павленко,AA6953AA,2024-07-18 05:00:00,2024-07-18 20:58:00,2024-07-18 22:56:41.163346,В дорозі
1153,2023-04-27,Легковий автомобіль,Виробництво,489,606,21.28,4623.48,Віра Башполченко,AA3908AA,2023-04-27 20:00:00,2023-04-28 06:06:00,2023-04-28 06:27:22.433261,Заплановано
1154,2023-05-04,Мікроавтобус,Постачальник,104,202,8.99,955.25,Клавдія Корж,AA6127AA,2023-05-04 17:00:00,2023-05-04 20:22:00,2023-05-04 20:33:03.215065,Заплановано
1155,2024-01-01,Легковий автомобіль,Виробництво,359,283,25.29,3998.03,Гаврюшенко Єлисавета Орхипівна,AA2378AA,2024-01-01 09:00:00,2024-01-01 13:43:00,2024-01-01 13:52:50.154194,Заплановано
1156,2024-07-30,Мікроавтобус,Клієнт,164,589,24.48,2729.87,Людмила Ванченко,AA3886AA,2024-07-30 02:00:00,2024-07-30 11:49:00,2024-07-30 11:34:12.085549,Доставлено
1157,2024-04-28,Вантажівка,Виробництво,1180,954,11.48,2011.13,Яременко Марія Тимофіївна,AA9581AA,2024-04-28 02:00:00,2024-04-28 17:54:00,2024-04-28 22:16:20.031577,Затримка
1158,2023-03-24,Вантажівка,Постачальник,618,333,9.66,3309.23,Демид Сімашкевич,AA4275AA,2023-03-24 12:00:00,2023-03-24 17:33:00,2023-03-24 17:44:19.998859,Доставлено
1159,2024-09-14,Мікроавтобус,Постачальник,252,146,6.34,743.99,Пантелеймон Гайдай,AA2280AA,2024-09-14 09:00:00,2024-09-14 11:26:00,2024-09-14 16:04:15.671223,Затримка
1160,2024-11-06,Легковий автомобіль,Склад,957,651,14.15,1320.78,Ірена Вдовиченко,AA2713AA,2024-11-06 07:00:00,2024-11-06 17:51:00,2024-11-06 19:28:21.379179,Заплановано
1161,2023-07-17,Фура,Виробництво,809,638,10.11,3729.2,Соломія Гречаник,AA2790AA,2023-07-17 08:00:00,2023-07-17 18:38:00,2023-07-17 19:41:13.531709,Заплановано
1162,2024-03-10,Легковий автомобіль,Склад,1052,14,11.28,1161.03,Тарас Артимович,AA8240AA,2024-03-10 08:00:00,2024-03-10 08:14:00,2024-03-10 09:03:23.958545,В дорозі
1163,2024-12-11,Легковий автомобіль,Склад,1095,478,17.01,3362.22,Леопольд Ярема,AA4795AA,2024-12-11 06:00:00,2024-12-11 13:58:00,2024-12-11 14:49:46.308514,Доставлено
1164,2024-02-14,Мікроавтобус,Постачальник,1211,306,6.94,2809.37,Прохір Дергач,AA1180AA,2024-02-14 01:00:00,2024-02-14 06:06:00,2024-02-14 08:29:42.322663,Затримка
1165,2024-09-28,Вантажівка,Склад,800,51,7.34,2141.65,Бевз Пармен Прохорович,AA3553AA,2024-09-28 13:00:00,2024-09-28 13:51:00,2024-09-28 18:43:14.655158,Затримка
1166,2023-09-12,Фура,Виробництво,603,544,22.56,1545.35,Василина Гайда,AA6941AA,2023-09-12 20:00:00,2023-09-13 05:04:00,2023-09-13 06:56:36.033847,В дорозі
1167,2024-07-09,Фура,Виробництво,128,418,22.97,3766.04,Захар Пушкар,AA8953AA,2024-07-09 11:00:00,2024-07-09 17:58:00,2024-07-09 21:54:58.057783,Затримка
1168,2024-04-27,Легковий автомобіль,Клієнт,257,735,23.85,2842.25,пані Віолетта Терещук,AA3673AA,2024-04-27 00:00:00,2024-04-27 12:15:00,2024-04-27 12:00:02.301960,Заплановано
1169,2024-10-05,Фура,Клієнт,544,418,23.23,2130.53,Данило Василашко,AA1659AA,2024-10-05 10:00:00,2024-10-05 16:58:00,2024-10-05 17:32:47.836232,В дорозі
1170,2023-09-03,Фура,Постачальник,161,187,7.03,1072.57,пан Стефан Фоменко,AA5717AA,2023-09-03 07:00:00,2023-09-03 10:07:00,2023-09-03 10:37:46.098056,Доставлено
1171,2024-10-09,Вантажівка,Виробництво,684,508,26.34,861.04,Оробець Єва Микитівна,AA8818AA,2024-10-09 20:00:00,2024-10-10 04:28:00,2024-10-10 04:09:03.859688,Заплановано
1172,2024-11-18,Мікроавтобус,Постачальник,1104,622,10.52,3232.29,Аніта Перебийніс,AA9600AA,2024-11-18 03:00:00,2024-11-18 13:22:00,2024-11-18 17:40:49.875850,Затримка
1173,2024-04-05,Мікроавтобус,Виробництво,798,842,19.02,4909.46,Вадим Червоненко,AA8783AA,2024-04-05 07:00:00,2024-04-05 21:02:00,2024-04-06 01:21:53.379050,Затримка
1174,2024-01-11,Вантажівка,Клієнт,275,759,29.14,2391.34,Заруба Левко Варфоломійович,AA8395AA,2024-01-11 03:00:00,2024-01-11 15:39:00,2024-01-11 19:33:02.967650,Затримка
1175,2023-07-07,Легковий автомобіль,Клієнт,726,520,10.32,2882.45,пан Ростислав Зайченко,AA5934AA,2023-07-07 06:00:00,2023-07-07 14:40:00,2023-07-07 15:49:57.249754,Доставлено
1176,2023-05-06,Легковий автомобіль,Склад,620,128,27.47,1177.54,Вернидуб Оксенія Спасівна,AA9980AA,2023-05-06 19:00:00,2023-05-06 21:08:00,2023-05-06 20:56:03.980966,Заплановано
1177,2024-02-12,Фура,Постачальник,59,369,26.35,3161.17,пані Віолетта Терещук,AA4637AA,2024-02-12 15:00:00,2024-02-12 21:09:00,2024-02-12 21:42:22.291591,Заплановано
1178,2024-01-06,Мікроавтобус,Склад,1286,388,17.43,3436.43,Емілія Гайденко,AA2485AA,2024-01-06 00:00:00,2024-01-06 06:28:00,2024-01-06 06:13:41.343209,Доставлено
1179,2023-12-11,Легковий автомобіль,Склад,67,238,9.18,3665.07,Шелест Яків Арсенович,AA9688AA,2023-12-11 11:00:00,2023-12-11 14:58:00,2023-12-11 17:45:28.190595,Затримка
1180,2023-09-19,Легковий автомобіль,Клієнт,193,908,15.58,616.3,Тарас Савенко,AA8596AA,2023-09-19 11:00:00,2023-09-20 02:08:00,2023-09-20 04:01:41.157843,Заплановано
1181,2023-02-11,Вантажівка,Постачальник,61,11,22.61,4753.41,Юхим Данченко,AA3768AA,2023-02-11 03:00:00,2023-02-11 03:11:00,2023-02-11 07:55:20.164270,Затримка
1182,2023-10-25,Легковий автомобіль,Постачальник,417,340,16.84,4361.2,пані Михайлина Ґерус,AA5843AA,2023-10-25 16:00:00,2023-10-25 21:40:00,2023-10-25 22:24:31.905697,Доставлено
1183,2023-01-15,Вантажівка,Клієнт,439,984,17.62,3876.53,Ольга Рябошапка,AA5286AA,2023-01-15 04:00:00,2023-01-15 20:24:00,2023-01-15 20:39:33.013112,Доставлено
1184,2023-05-11,Фура,Склад,1463,901,20.48,3495.09,Дарина Кармалюк,AA7883AA,2023-05-11 02:00:00,2023-05-11 17:01:00,2023-05-11 21:36:15.142032,Затримка
1185,2024-11-23,Мікроавтобус,Клієнт,366,432,23.55,4943.36,пані Святослава Корбут,AA9619AA,2024-11-23 21:00:00,2024-11-24 04:12:00,2024-11-24 05:29:22.398673,В дорозі
1186,2023-06-20,Легковий автомобіль,Виробництво,644,838,25.49,3923.61,Олена Андрійчук,AA9575AA,2023-06-20 00:00:00,2023-06-20 13:58:00,2023-06-20 13:47:24.487756,Заплановано
1187,2023-07-16,Вантажівка,Клієнт,898,999,15.34,3216.94,Василина Козак,AA8754AA,2023-07-16 17:00:00,2023-07-17 09:39:00,2023-07-17 10:32:32.608826,Доставлено
1188,2024-02-16,Легковий автомобіль,Клієнт,336,415,26.06,4500.93,Авдєєнко Еріка Святославівна,AA2635AA,2024-02-16 09:00:00,2024-02-16 15:55:00,2024-02-16 20:26:27.055695,Затримка
1189,2024-02-21,Мікроавтобус,Клієнт,402,540,16.91,3524.38,Тереза Алексеєнко,AA1585AA,2024-02-21 13:00:00,2024-02-21 22:00:00,2024-02-21 23:09:42.160885,В дорозі
1190,2024-07-04,Легковий автомобіль,Виробництво,7,519,16.35,1221.68,пан Георгій Остапчук,AA7119AA,2024-07-04 04:00:00,2024-07-04 12:39:00,2024-07-04 14:42:54.410334,Затримка
1191,2024-02-13,Фура,Постачальник,1432,393,20.4,951.88,Орися Голобородько,AA4256AA,2024-02-13 19:00:00,2024-02-14 01:33:00,2024-02-14 02:09:51.020091,В дорозі
1192,2023-12-14,Вантажівка,Постачальник,518,446,10.2,4685.18,Максим Баранець,AA2339AA,2023-12-14 23:00:00,2023-12-15 06:26:00,2023-12-15 08:03:44.971755,Доставлено
1193,2023-07-05,Фура,Склад,987,996,10.18,1687.65,Одарка Царенко,AA3252AA,2023-07-05 01:00:00,2023-07-05 17:36:00,2023-07-05 17:47:42.445176,Заплановано
1194,2023-08-12,Легковий автомобіль,Клієнт,876,957,23.81,4950.53,Миколай Журавель,AA7669AA,2023-08-12 18:00:00,2023-08-13 09:57:00,2023-08-13 10:06:06.559962,Заплановано
1195,2024-10-28,Легковий автомобіль,Склад,385,643,19.43,2093.27,Леонтій Шухевич,AA2332AA,2024-10-28 14:00:00,2024-10-29 00:43:00,2024-10-29 05:22:48.672940,Затримка
1196,2023-01-30,Фура,Склад,1192,892,28.68,4531.06,Галина Гаврилець,AA3901AA,2023-01-30 00:00:00,2023-01-30 14:52:00,2023-01-30 18:51:56.453336,Затримка
1197,2024-08-18,Легковий автомобіль,Виробництво,109,966,6.27,3193.53,Розалія Андрійчук,AA7448AA,2024-08-18 22:00:00,2024-08-19 14:06:00,2024-08-19 14:19:21.420194,Доставлено
1198,2024-11-15,Мікроавтобус,Клієнт,983,772,15.25,3350.98,Світлана Гаврилів,AA6735AA,2024-11-15 20:00:00,2024-11-16 08:52:00,2024-11-16 10:20:27.026172,Доставлено
1199,2023-10-28,Легковий автомобіль,Постачальник,212,644,13.52,2529.56,Антон Василевич,AA3904AA,2023-10-28 23:00:00,2023-10-29 09:44:00,2023-10-29 14:00:03.405707,Затримка
