transaction_id,date,type,debit_account,credit_account,amount,description,reference_id,status,created_by,created_at,approved_by,approved_at,currency,exchange_rate
4152,2023-11-30,Ремонт,4400,1000,13953.59,Ремонт обладнання 15,MAINT-85,Відхилено,Ярина Юрчишина,2023-11-30,Демʼян Ющенко,2023-11-30 09:00:00,UAH,1.0
4153,2024-05-16,Зарплата,4100,1000,98709.71,Виплата заробітної плати,TRX-4153,Очікує,Болеслав Усик,2024-05-16,Андрій Андрійчук,2024-05-16 20:00:00,UAH,1.0
4154,2024-08-28,Закупівля,1000,1000,28461.61,Квапливий перебивати процес.,TRX-4154,Відхилено,Нестор Нестеренко,2024-08-28,,2024-08-29 22:00:00,UAH,1.0
4155,2023-01-26,Комунальні,4200,1000,39687.06,Оплата комунальних послуг,TRX-4155,Проведено,Едита Бабій,2023-01-26,Данило Товстуха,2023-01-27 02:00:00,UAH,1.0
4156,2023-08-21,Продаж,1000,3000,356021.48400000005,Продаж товару 30,SALE-137,Очікує,Ростислав Токар,2023-08-21,,,UAH,1.0
4157,2024-01-02,Закупівля,4500,1000,9283.52,Склянка упустити правління пробувати а яскраво.,TRX-4157,Відхилено,Емілія Пелех,2024-01-02,Арсен Гаврюшенко,2024-01-03 01:00:00,UAH,1.0
4158,2023-04-12,Ремонт,4400,1000,10882.58,Ремонт обладнання 2,MAINT-581,Проведено,Наталія Христич,2023-04-12,,2023-04-14 00:00:00,UAH,1.0
4159,2024-01-23,Комунальні,4200,1000,55580.45,Оплата комунальних послуг,TRX-4159,Проведено,Руслан Бабиченко,2024-01-23,Еріка Перебийніс,2024-01-24 09:00:00,UAH,1.0
4160,2024-07-05,Комунальні,4200,1000,27415.74,Оплата комунальних послуг,TRX-4160,Проведено,Григорій Гайдабура,2024-07-05,Кирило Жаліло,2024-07-05 03:00:00,UAH,1.0
4161,2023-09-06,Ремонт,4400,1000,5753.4,Ремонт обладнання 10,MAINT-799,Очікує,Михайлина Комар,2023-09-06,Ванченко Анжела Веніяминівна,2023-09-06 16:00:00,UAH,1.0
4162,2024-01-22,Комунальні,4200,1000,59053.02,Оплата комунальних послуг,TRX-4162,Очікує,Венедикт Полтавець,2024-01-22,Леонід Охримович,2024-01-22 04:00:00,UAH,1.0
4163,2023-10-24,Комунальні,4200,1000,62934.5,Оплата комунальних послуг,TRX-4163,Відхилено,Альбіна Панчук,2023-10-24,Адам Матвієнко,2023-10-24 10:00:00,UAH,1.0
4164,2024-12-15,Зарплата,4100,1000,14268.9,Виплата заробітної плати,TRX-4164,Очікує,Одарка Конопленко,2024-12-15,пані Сніжана Їжакевич,2024-12-15 08:00:00,UAH,1.0
4165,2023-09-21,Інше,1300,1000,7785.47,Яскраво вигнати палата благати.,TRX-4165,Відхилено,Зорян Чалий,2023-09-21,Устим Гаврюшенко,2023-09-21 05:00:00,UAH,1.0
4166,2024-08-04,Продаж,1000,3000,37299.51,Продаж товару 41,SALE-190,Проведено,Удовиченко Азар Ростиславович,2024-08-04,Ада Аронець,2024-08-04 06:00:00,UAH,1.0
4167,2024-05-19,Інше,1300,1000,14989.97,Дихання похорон перед космос світило а монета.,TRX-4167,Проведено,Марія Притула,2024-05-19,Вʼячеслав Заїка,2024-05-19 17:00:00,UAH,1.0
4168,2023-03-04,Комунальні,4200,1000,84472.04,Оплата комунальних послуг,TRX-4168,Проведено,Захар Вишиваний,2023-03-04,Віра Фесенко,2023-03-05 23:00:00,UAH,1.0
4169,2024-09-13,Закупівля,1000,1000,6680.1,Поява намір плід гроші.,TRX-4169,Проведено,Христина Козак,2024-09-13,Віра Чуприна,2024-09-13 17:00:00,UAH,1.0
4170,2024-11-16,Продаж,1000,3000,4214.237999999999,Продаж товару 24,SALE-726,Проведено,Приходько Орина Пилипівна,2024-11-16,Нестор Єрьоменко,2024-11-16 21:00:00,UAH,1.0
4171,2023-04-18,Зарплата,4100,1000,90996.94,Виплата заробітної плати,TRX-4171,Відхилено,Леопольд Гайворонський,2023-04-18,Сергій Михайличенко,2023-04-19 10:00:00,UAH,1.0
4172,2024-09-22,Ремонт,4400,1000,11069.380000000001,Ремонт обладнання 39,MAINT-942,Проведено,Валентин Пустовіт,2024-09-22,Ярослава Петренко,2024-09-23 14:00:00,UAH,1.0
4173,2024-10-29,Інше,1300,1000,79821.18,При незвичний польовий подробиця виконувати.,TRX-4173,Очікує,пані Марʼяна Франчук,2024-10-29,Азар Штокало,2024-10-29 20:00:00,UAH,1.0
4174,2023-12-15,Інше,1300,1000,90131.95,Триста головний терапія несподіваний.,TRX-4174,Очікує,Одарка Ященко,2023-12-15,Світлана Гайденко,2023-12-16 02:00:00,UAH,1.0
4175,2023-05-25,Закупівля,2100,1000,49516.4,Гіркий банк подвірʼя рис. Кора провінція плавно.,TRX-4175,Відхилено,Орина Дурдинець,2023-05-25,Лілія Артим,2023-05-25 03:00:00,UAH,1.0
4176,2024-12-29,Інше,4000,1000,23581.36,Приятель правильний епоха спалити.,TRX-4176,Проведено,Онисим Литвиненко,2024-12-29,Юстина Акуленко,2024-12-29 11:00:00,UAH,1.0
4177,2023-07-03,Комунальні,4200,1000,50420.59,Оплата комунальних послуг,TRX-4177,Очікує,Кабаненко Валентин Захарович,2023-07-03,Стефан Василашко,2023-07-04 02:00:00,UAH,1.0
4178,2024-09-25,Продаж,1000,3000,617274.6048,Продаж товару 32,SALE-170,Проведено,Віктор Дрозд,2024-09-25,Лариса Вдовенко,,UAH,1.0
4179,2024-06-26,Продаж,1000,3000,85072.9761,Продаж товару 73,SALE-969,Відхилено,Світлана Яременко,2024-06-26,Лупій Світлана Семенівна,2024-06-26 17:00:00,UAH,1.0
4180,2024-07-10,Закупівля,4100,1000,43102.4,Чоловічок хід деякий вираз. Свіжий адже господь.,TRX-4180,Очікує,Клавдія Баран,2024-07-10,Віктор Кибкало,2024-07-11 12:00:00,UAH,1.0
4181,2024-06-25,Інше,1200,1000,52767.14,Важливий підземний незвичний пірʼя.,TRX-4181,Відхилено,Іваненко Аркадій Петрович,2024-06-25,Святослава Михалюк,2024-06-25 04:00:00,UAH,1.0
4182,2024-02-05,Закупівля,1300,1000,20049.99,Багаття коваль ґаздиня мимо виникнення тривога.,TRX-4182,Очікує,Віталій Оліфіренко,2024-02-05,Спас Даньків,2024-02-06 02:00:00,UAH,1.0
4183,2024-07-25,Інше,4300,1000,86510.18,Червень один господь так в'язниця нога.,TRX-4183,Очікує,Леонід Уманець,2024-07-25,Сніжана Заруба,2024-07-25 20:00:00,UAH,1.0
4184,2023-11-22,Продаж,1000,3000,15936.6816,Продаж товару 66,SALE-473,Очікує,Леонід Гречко,2023-11-22,Шахрай Марія Августинівна,2023-11-22 04:00:00,UAH,1.0
4185,2024-10-20,Комунальні,4200,1000,47809.34,Оплата комунальних послуг,TRX-4185,Очікує,Лілія Теліженко,2024-10-20,Лазаренко Орест Мартинович,2024-10-20 11:00:00,UAH,1.0
4186,2024-04-23,Зарплата,4100,1000,63104.84,Виплата заробітної плати,TRX-4186,Очікує,Захар Негода,2024-04-23,Емілія Рябець,2024-04-24 16:00:00,UAH,1.0
4187,2024-09-17,Закупівля,3000,1000,3356.19,Що-Небудь точно важливий яскраво пропаганда мимо.,TRX-4187,Очікує,Азар Бандурка,2024-09-17,Ліза Савенко,2024-09-18 11:00:00,UAH,1.0
4188,2024-03-22,Інше,1300,1000,59763.82,Солома жити салон перебивати навіщо.,TRX-4188,Відхилено,Марина Демʼяненко,2024-03-22,Геннадій Ващенко,2024-03-23 14:00:00,UAH,1.0
4189,2024-03-26,Закупівля,1300,1000,43985.96,Кишеня груди функція актриса мить увійти.,TRX-4189,Проведено,Богуслава Яремчук,2024-03-26,Федір Євтушенко,2024-03-26 01:00:00,UAH,1.0
4190,2023-06-01,Інше,4000,1000,25932.79,Виднітися мимо кора збудження перебивати.,TRX-4190,Відхилено,добродій Віктор Хомик,2023-06-01,Пріска Кабалюк,2023-06-02 14:00:00,UAH,1.0
4191,2024-03-18,Закупівля,4300,1000,27017.7,Ліворуч будівництво упор.,TRX-4191,Очікує,Кащенко Богуслава Стефанівна,2024-03-18,пані Валентина Єфименко,2024-03-18 18:00:00,UAH,1.0
4192,2023-12-15,Продаж,1000,3000,396448.4502,Продаж товару 73,SALE-307,Очікує,пан Франц Лаба,2023-12-15,пан Леон Бабʼюк,2023-12-15 03:00:00,UAH,1.0
4193,2023-06-06,Зарплата,4100,1000,76852.72,Виплата заробітної плати,TRX-4193,Очікує,Артем Худяк,2023-06-06,Георгій Зінкевич,2023-06-06 02:00:00,UAH,1.0
4194,2024-05-10,Продаж,1000,3000,414252.1838,Продаж товару 91,SALE-97,Проведено,Наталія Архимович,2024-05-10,Леон Деркач,2024-05-11 03:00:00,UAH,1.0
4195,2023-07-06,Ремонт,4400,1000,1192.17,Ремонт обладнання 47,MAINT-520,Очікує,Єлисавета Вишивана,2023-07-06,Віталій Ейбоженко,2023-07-07 09:00:00,UAH,1.0
4196,2024-10-14,Продаж,1000,3000,81184.0524,Продаж товару 26,SALE-775,Відхилено,Єфрем Івасюк,2024-10-14,пан Максим Гайда,2024-10-15 17:00:00,UAH,1.0
4197,2024-01-19,Зарплата,4100,1000,87134.48,Виплата заробітної плати,TRX-4197,Проведено,Анастасія Охримович,2024-01-19,,2024-01-20 04:00:00,UAH,1.0
4198,2023-03-02,Ремонт,4400,1000,5814.83,Ремонт обладнання 49,MAINT-162,Відхилено,Яків Удовенко,2023-03-02,Руслан Теліженко,2023-03-02 15:00:00,UAH,1.0
4199,2023-03-07,Комунальні,4200,1000,87425.57,Оплата комунальних послуг,TRX-4199,Проведено,Йосип Худобʼяк,2023-03-07,,2023-03-08 10:00:00,UAH,1.0
4200,2024-04-18,Продаж,1000,3000,26091.9872,Продаж товару 37,SALE-581,Очікує,Марʼяна Алексюк,2024-04-18,Михайлина Харченко,2024-04-18 09:00:00,UAH,1.0
4201,2024-01-04,Ремонт,4400,1000,14544.25,Ремонт обладнання 2,MAINT-309,Очікує,Маруся Іванченко,2024-01-04,Мілена Міщенко,,UAH,1.0
4202,2024-04-13,Ремонт,4400,1000,34029.399999999994,Ремонт обладнання 19,MAINT-747,Відхилено,Тарас Козак,2024-04-13,Богуслава Єресько,2024-04-14 03:00:00,UAH,1.0
4203,2023-02-26,Зарплата,4100,1000,29938.93,Виплата заробітної плати,TRX-4203,Проведено,Ірена Медведенко,2023-02-26,Онисим Павленко,2023-02-27 08:00:00,UAH,1.0
4204,2023-02-05,Закупівля,2000,1000,39739.92,Сонце почуття лівий академік намір танцювати.,TRX-4204,Проведено,Єлисавета Баран,2023-02-05,пан Давид Гаврилець,2023-02-05 21:00:00,UAH,1.0
4205,2024-05-17,Продаж,1000,3000,239043.55049999998,Продаж товару 77,SALE-824,Очікує,Лесь Джус,2024-05-17,Святослава Абрамчук,2024-05-17 02:00:00,UAH,1.0
4206,2023-03-25,Комунальні,4200,1000,37127.67,Оплата комунальних послуг,TRX-4206,Відхилено,Людмила Бабич,2023-03-25,Богданна Бакуменко,2023-03-26 13:00:00,UAH,1.0
4207,2024-06-04,Зарплата,4100,1000,69080.55,Виплата заробітної плати,TRX-4207,Проведено,Соломія Гайда,2024-06-04,Дмитро Вахній,2024-06-05 02:00:00,UAH,1.0
4208,2023-12-24,Закупівля,2000,1000,14596.35,Промовчати вивести важливий тривога.,TRX-4208,Очікує,Емілія Власенко,2023-12-24,Бездітко Алла Макарівна,2023-12-24 13:00:00,UAH,1.0
4209,2024-04-23,Інше,2000,1000,91189.13,Колишній мати аналіз мʼята.,TRX-4209,Відхилено,Святослава Ващенко-Захарченко,2024-04-23,Скирда Теодор Трохимович,2024-04-24 21:00:00,UAH,1.0
